"","treeID","Z","npoints","convhull_area","X","Y"
"1",1,1.481,27585,3.927,-1.18533082844719,2.74347611320138
"2",2,2.999,11605,7.908,-7.28766658434727,2.46351399392813
"3",3,2.999,8370,7.471,-6.57752711964105,0.491989183900198
"4",4,1.661,3237,1.921,5.23649646511307,-0.736367050409267
"5",5,2.999,44203,9.422,-4.66499275404119,-1.31350909786344
"6",6,2.84,98,1.635,-9.7292845476196,-1.89444820869178
"7",7,2.999,9967,8.355,-6.72606251378351,-3.31095892393097
"8",8,2.999,3815,4.629,-5.86808408242243,-8.71737200899458
"9",9,2.998,9142,7.538,2.30312235825325,-9.08948922170774
"10",10,2.998,2994,3.894,1.03377156583601,-10.7162987629395
"11",11,2.999,2700,6.518,4.04876779001337,-10.8854834926327
"12",12,1.4,413,1.615,0.712342821682833,-14.1077657079372
