"","treeID","Z","npoints","convhull_area","X","Y"
"1",1,1.243,4,0.019,-5.42370885540576,13.5936970129527
"2",4,2.326,792,3.785,-7.98606325586159,10.1734965037835
"3",5,2.998,4836,8.495,2.16542989675485,7.5816665087658
"4",6,2.999,8745,7.456,-1.87729417018373,6.25339498733145
"5",7,1.62,1080,3.77,-9.54183034482344,5.70614669136794
"6",8,2.999,8804,8.164,0.382444911889499,5.63192693374445
"7",9,2.999,355,3.263,-13.2326157894102,4.39377222191233
"8",10,1.695,2301,1.986,6.69694074288929,4.68939487261091
"9",11,2.999,28068,9.889,-3.76470627143557,4.28931646482742
"10",12,2.997,634,2.472,-11.2463099216985,2.88823292641457
"11",13,1.898,10345,5.51,4.74671699470151,2.24569171609383
"12",14,2.999,111242,9.892,-2.73545927651069,1.70488139115352
"13",15,2.297,6049,5.302,-7.2519796047514,0.254217606753034
"14",16,2.999,481158,9.918,0.259965319939972,-0.71014794490475
"15",17,2.999,90643,8.783,3.75861862518035,-1.04685458514212
"16",18,2.999,4806,8.45,-8.37304230411906,-3.24614918075781
"17",19,2.999,83100,9.75,-0.771993951800005,-3.29035907100343
"18",20,2.999,38786,8.59,3.25297983587023,-3.42624127740447
"19",21,2.998,14784,8.424,-5.64036093701632,-3.67254615813967
"20",22,1.507,82,0.376,-13.8546501356767,-3.81273607503473
"21",23,2.999,16981,8.269,3.82251081604203,-6.52011012084252
"22",24,2.999,7193,7.546,2.60132737711706,-8.39346891713247
"23",25,2.998,405,3.088,-5.85179327497973,-9.84080600202284
"24",26,2.999,2439,8.605,4.8008904138231,-9.75970346090675
"25",27,2.998,3956,9.329,-0.770431319620529,-10.3143889586837
"26",28,2.087,40,0.093,6.23491827431478,-11.68304372267
"27",29,2.996,2228,7.267,-2.75308492008622,-13.0531629792047
