"","treeID","Z","npoints","convhull_area","X","Y"
"1",1,2.999,1830,5.366,4.19674020009847,13.4288109561102
"2",2,2.972,63,0.54,-8.82374015773808,11.7291477678067
"3",3,2.891,841,4.236,-0.272244854039766,12.929531963826
"4",4,2.999,5016,8.747,4.76449145441558,11.116743086261
"5",5,2.998,537,0.733,11.9420836751352,8.63765079910599
"6",6,2.999,5190,7.667,4.70503147839393,8.29589574389354
"7",7,2.998,1559,2.147,0.745748613192749,7.7504696479985
"8",8,2.964,36,0.019,-8.70762613511715,3.49632338925752
"9",9,2.999,5551,8.843,7.25136983325785,3.91169472597304
"10",10,2.788,802,4.818,13.3588842084516,3.6611749201515
"11",11,2.999,12477,8.158,7.62555499357883,1.16937277855473
"12",12,2.999,778,5.478,13.3289769784326,1.03024075324847
"13",13,2.999,418640,9.57,-2.25411663644574,0.814989505189386
"14",14,2.999,13917,9.349,-5.2044324541189,0.242144505548469
"15",15,2.998,6728,7.127,9.97390816311545,0.393759499014311
"16",16,2.999,438764,9.777,-1.25224928246741,-1.80597732284879
"17",17,2.999,3079,7.31,10.3410423794888,-1.75275085570805
"18",18,2.999,56977,9.444,3.81036665849028,-2.19025792607893
"19",19,2.998,5561,9.462,-6.75070112432616,-3.2391958748326
"20",20,2.998,1554,6.565,13.3711155903005,-3.65251421702372
"21",21,2.999,29705,9.315,2.16843045273838,-4.29352002498584
"22",22,2.999,2702,8.617,6.70693300241357,-4.38283972340764
"23",23,2.999,502,4.93,9.71323899304279,-4.11691112891761
"24",24,2.998,281,2.003,11.791283577399,-4.37384391320171
"25",25,2.967,1424,6.866,-6.65536301488056,-6.20919077373014
"26",26,2.284,17,0.342,10.8126201739332,-8.0654751830844
"27",27,2.531,119,0.781,-5.51404720867968,-8.90742429737216
"28",28,1.999,104,1.419,0.931649503012742,-10.1923399237348
"29",30,2.969,40,0.284,5.82096429591042,-11.8971974668777
"30",31,2.199,79,1.115,2.70350096305428,-13.6415698041765
