"","treeID","Z","npoints","convhull_area","X","Y"
"1",4,1.279,233,0.624,-7.4695242856235,8.11932383830875
"2",5,1.882,1464,2.075,10.2669848155707,7.73663694513141
"3",7,1.073,378,0.175,0.800857565116434,6.78719309294734
"4",9,0.508,104,0.195,7.73580642213229,5.76126221965268
"5",16,0.704,351,0.203,-6.22134061035922,2.76708563756102
"6",20,0.791,4209,0.239,-0.748789580470749,1.74286983827094
"7",21,0.981,1492,1.526,5.77446806344564,1.25367711668639
"8",23,0.913,157,0.17,13.2815441711414,-0.241017208390523
"9",24,0.761,20649,1.973,2.70437268560462,-0.683218842010999
"10",25,1.519,545,1.284,-13.9793803974494,-1.28456519175029
"11",27,1.299,1175,1.342,7.68183343587748,-1.68582452962917
"12",28,1.139,502,1.265,-8.72240769976753,-2.24334062868791
"13",30,0.12,222,0.13,4.69906793548263,-2.2216834073476
"14",31,1.715,428,1.875,9.22824765180139,-3.26049740271063
"15",36,1.768,863,2.013,6.77890036515078,-5.20729123361619
"16",37,1.778,845,2.72,9.14488281413361,-5.3519777323303
"17",42,1.775,514,1.622,11.1467522271132,-7.7577347936532
