"","treeID","Z","npoints","convhull_area","X","Y"
"1",3,0.791,149,0.652,-0.928037023855363,11.2245384155162
"2",4,1.465,1232,1.784,5.21167136351707,10.231158363463
"3",5,1.645,1234,1.961,2.75149682114101,9.19610119548425
"4",6,1.479,407,0.842,7.78654102154866,8.1195746082583
"5",10,1.509,1388,1.473,8.84226776184005,6.0850870581174
"6",32,1.185,19256,2.243,0.248260175750859,-3.24924538729989
"7",33,0.864,662,1.159,4.05454656982843,-3.38829654797398
"8",43,0.959,1108,1.062,5.73623888969684,-7.31604384301533
"9",47,1.628,760,3.492,-5.42480675023535,-9.08165109353658
"10",50,1.469,633,1.174,4.19547369830777,-11.4647381142585
