"","treeID","Z","npoints","convhull_area","X","Y"
"1",5,1.354,225,0.797,4.29764806567545,12.9351702675565
"2",7,0.895,118,0.094,3.13174568451905,11.2977740637194
"3",8,1.642,537,1.125,9.31231205563444,10.0538110113407
"4",15,1.005,273,0.172,2.77412974977459,7.69608301204107
"5",16,0.649,204,0.207,7.25900708760039,7.74959301973393
"6",17,1.195,481,1.276,12.1737601127895,7.24343093965724
"7",18,0.858,481,0.188,-0.729584078689802,6.75570041541555
"8",23,0.875,166,0.209,10.7557823557104,5.2459580257156
"9",25,1.137,3475,2.2,3.30387971470903,3.20036737345394
"10",28,1.331,26946,5.119,-3.32865526121484,2.32692984402196
"11",34,1.329,6400,1.983,7.69935585855916,0.29527749785498
"12",40,1.057,765,2.219,-9.9744514919157,-3.73232293833075
"13",46,1.822,372,1.849,-7.73076346529404,-5.1823554041139
"14",48,1.427,597,0.93,-10.5681074281008,-5.68184735480139
"15",52,1.297,113,0.437,-9.51742371776225,-7.92297147418499
"16",65,1.625,262,1.845,1.21802421385003,-13.7407608002321
"17",66,1.916,177,1.305,3.22962166658749,-13.7289249921206
