"","treeID","Z","npoints","convhull_area","X","Y"
"1",2,0.241,107,0.111,0.286097707237374,12.7851408992705
"2",15,0.099,242,0.196,1.77190654187339,5.71315197090763
"3",20,1.485,1691,2.105,5.21736458776721,5.72192861001003
"4",21,1.989,327,1.089,-12.308251323898,4.88765389541298
"5",28,1.553,1731,1.921,-9.20874294765622,2.22423758717399
"6",29,1.83,1389,0.978,6.090965061794,2.24898093390063
"7",30,1.888,5969,2.066,5.20506194865014,1.20651744758481
"8",33,1.171,37965,1.477,1.27396731442645,0.746240032777173
"9",36,1.959,4319,4.743,-9.12606962971802,-1.78549343970714
"10",38,0.797,337,0.016,4.02340266888048,-2.28916800418166
"11",41,1.137,1031,2.505,9.75073201547722,-3.53256908183365
"12",43,0.856,2021,1.711,4.3060930460458,-4.31622389956293
"13",44,1.164,574,1.835,11.7793791320335,-4.23943703507682
"14",51,1.937,446,2.344,11.9148503681774,-6.36797558959221
"15",60,1.372,633,1.045,-1.63475832078431,-10.7179601202538
"16",66,1.232,726,1.47,-3.25323437604497,-11.2636629287379
