"","treeID","Z","npoints","convhull_area","X","Y"
"1",4,1.677,1223,1.933,-7.72528140809425,10.6962377563377
"2",7,0.171,202,0.169,5.72496979070556,9.23303366237668
"3",8,1.072,117,0.096,-2.64217548179554,8.69824117572228
"4",12,0.459,230,0.11,8.18994420481068,7.2099504885964
"5",13,1.77,7220,1.33,-1.30430691885004,4.17845369030735
"6",14,1.676,8853,2.159,2.22466191102318,4.2336130090767
"7",15,0.944,460,0.168,-7.26225707907834,3.73496303269345
"8",17,0.462,180,0.203,10.7276787943348,1.24118452605001
"9",18,1.437,321,0.393,-8.43675877081915,0.35200177560599
"10",20,0.446,1246,0.241,-4.25442784746662,0.750697740641174
"11",21,0.517,480,0.096,7.69845752268764,-0.248306920990981
"12",23,0.166,4386,0.169,1.68723156124326,-0.752139829290101
"13",24,0.55,258,0.2,-10.2844835539812,-1.76562905146448
"14",25,0.263,1444,0.19,-2.23650328653061,-3.26162371875255
"15",27,0.33,365,0.139,7.24553974679369,-3.71083015002827
"16",28,0.371,2013,0.225,0.743645414311087,-4.23500822588031
"17",29,0.317,1465,0.147,1.73126932546546,-4.2031150179175
"18",34,0.93,602,1.131,3.55849050735463,-6.75220422925945
"19",44,0.278,166,0.158,-3.23783649628573,-14.3002893039396
