"","treeID","Z","npoints","convhull_area","X","Y"
"1",3,1.864,6095,0.945,0.212540956943287,3.57779342711325
"2",8,0.05,200,0.827,-14.0227429499733,0.502875863927903
"3",10,0.525,4763,0.216,-3.26896114072663,0.222796030515959
"4",11,0.619,276,0.13,8.68565213084045,-1.24904150005404
"5",14,0.038,137,0.501,-8.68520115214143,-1.26128580791483
"6",19,0.613,851,0.209,-4.76821290836031,-3.71418864537655
"7",20,0.15,663,0.08,1.91819251671235,-3.75271541216839
"8",23,0.363,248,0.185,-9.74886305702881,-5.26499060364285
"9",24,0.665,168,0.037,2.64754774454963,-5.56907974307946
"10",25,0.412,252,0.092,5.36828523432318,-6.26203479379813
