"","treeID","Z","npoints","convhull_area","X","Y"
"1",2,0.77,130,0.169,-1.23253689762908,13.7420215548437
"2",4,0.837,144,0.098,4.80022622011359,13.1597244855967
"3",9,0.27,142,0.041,-12.6757883031939,2.70553700786761
"4",11,0.386,16851,0.232,1.2380920656364,0.240619680881577
"5",13,0.432,1580,0.194,-3.23341956883539,-1.2698755032619
"6",14,0.24,495,0.175,7.21240213830708,-1.24366443661203
"7",15,0.378,385,0.135,-6.69172673866816,-2.27833923143284
"8",16,0.885,3027,0.221,3.74698190400844,-2.26953283604581
"9",19,0.138,913,0.188,-1.73475476861702,-3.7961007677305
"10",21,0.43,337,0.187,0.238930691911796,-6.74902271151318
"11",24,0.379,251,0.061,-5.25122080648311,-7.67097604363297
"12",26,0.44,158,0.187,-2.76577728279108,-9.27157277376606
