"","treeID","Z","npoints","convhull_area","X","Y"
"1",3,1.468,960,0.998,0.788541754461883,11.9717969012608
"2",8,1.412,1609,1.744,-4.69175647501704,9.61481341297938
"3",11,0.892,1900,1.204,-6.72881457680004,8.10274362763861
"4",12,0.847,325,0.219,-7.75653455817226,7.73523208509759
"5",15,0.971,278,0.221,-13.7269184721401,2.75563471841715
"6",16,0.642,394,0.161,-7.76052386230142,2.26127398579511
"7",17,0.165,169,0.216,-6.76810107882715,0.239202754771141
"8",19,0.094,8924,0.227,-1.259282510175,-0.770818158546893
"9",21,0.032,151,0.143,5.75454413083374,-2.21747652101192
"10",25,1.313,224,0.735,-12.8426936055967,-6.81469027098272
"11",26,0.476,231,0.184,-4.24474649369753,-6.75189376745905
"12",27,0.82,442,0.211,4.23485193979585,-7.77435691502613
"13",28,1.424,676,1.943,-7.25310004047148,-9.73889888048921
"14",32,1.961,165,0.819,3.74438528237143,-14.1263227464661
