"","treeID","Z","npoints","convhull_area","X","Y"
"1",1,2.997,112,0.892,-5.98366087543432,13.4509189507764
"2",2,2.999,196,1.122,8.30707974605914,12.0470328824059
"3",3,2.999,662,3.717,-6.04580211542528,12.1384668200288
"4",4,2.525,286,0.657,3.81522345209884,11.1849101312671
"5",5,2.999,2516,8.798,12.3621874941323,2.7379190960767
"6",6,2.999,2201,6.277,-12.2497139671516,2.39645156808374
"7",7,2.999,3461,6.374,-9.83380313805622,2.35028607384108
"8",8,2.999,4706,4.956,-9.85458506504571,-0.0982322494584527
"9",9,2.997,3420,7.237,-12.3518591669818,-0.414958697607839
"10",10,2.999,12872,9.28,5.67780985690576,-5.20891538237025
"11",11,2.999,829,5.416,8.32309406234174,-5.78913734161103
"12",12,2.999,6312,8.761,1.1923438876747,-7.7066408552024
"13",13,2.997,2980,7.469,-2.26249062580316,-8.18254830900038
"14",14,2.999,7548,9.62,-5.72914800239099,-8.69158865620604
"15",15,2.999,2428,5.947,2.60721610364957,-9.52887624740833
