"","treeID","Z","npoints","convhull_area","X","Y"
"1",1,2.999,6157,4.21,-2.57149041283501,5.69724526669235
"2",2,2.999,3205,7.033,-6.86934766851761,4.90937620721897
"3",3,2.999,7152,6.982,3.43310814930556,4.95605939403853
"4",4,2.817,4673,2.168,-3.73629558093432,3.23022905227096
"5",5,2.999,2930,5.96,-8.72470596315715,2.38970739415468
"6",6,2.999,108032,4.347,0.191558069544835,2.15804289618803
"7",7,2.999,125486,4.969,1.49192113555696,0.74651873908478
"8",8,2.999,86004,3.958,1.50794337920598,-1.50823673554721
"9",9,2.033,2348,1.799,-8.15901190545351,-3.2388122584884
"10",10,2.993,1304,4.136,6.88162651513055,-7.29626889828845
"11",11,2.998,6187,6.356,-0.54929866754122,-8.3282508238467
"12",12,2.999,2588,6.618,-4.47387184125416,-9.0267377403937
"13",13,2.998,557,2.657,1.4328718545099,-11.3510959883579
"14",14,2.996,374,3.669,3.6767284294188,-12.6149607803485
"15",15,2.999,37,0.224,-6.82582084036958,-12.7454568104215
