"","treeID","Z","npoints","convhull_area","X","Y"
"1",1,2.993,1221,6.85,1.22783737985979,13.4039422038143
"2",2,2.995,1855,7.39,7.33643398793241,10.6306128507986
"3",3,2.998,12114,6.078,5.84221630234464,2.07081798925173
"4",4,2.994,2442,6.288,-11.0138941865715,1.92703351853896
"5",5,2.993,100,0.228,-13.8408175394382,0.818185794589145
"6",6,2.999,36458,9.483,-4.66725936731308,-0.266907279520772
"7",7,2.999,6191,6.501,6.3024699093416,-3.56900045811183
"8",8,2.998,3346,8.426,8.90974933924112,-3.76907657963226
"9",9,2.997,1268,3.579,-5.05638049604354,-9.42934525020523
"10",10,2.999,2208,6.933,5.44762938613935,-10.0332311648652
"11",11,2.996,1481,4.179,-0.555588897444192,-10.6835134748021
