"","treeID","Z","npoints","convhull_area","X","Y"
"1",1,2.995,887,5.538,6.99642165779654,10.7892733270342
"2",2,2.997,3444,8.11,4.73533373582092,8.93398769847097
"3",3,2.999,5046,8.958,-6.78936113338775,6.77231336223988
"4",4,2.999,5257,7.657,6.11591423362017,6.67108861160195
"5",5,2.999,27840,6.492,-3.7087796543959,2.48600776387956
"6",6,2.996,12121,4.547,4.69586945250007,-0.70859904916183
"7",7,2.998,2402,8.258,-12.4455182109166,-3.22384885316736
"8",8,2.995,1857,4.446,9.12756384658906,-5.1156676599081
"9",9,2.999,6549,7.315,-4.43213435895452,-5.93280458201086
"10",10,2.996,1006,4.898,3.20145301595753,-12.3046326739717
"11",11,2.999,993,3.13,-3.76330362518695,-13.5944595236076
