"","treeID","Z","npoints","convhull_area","X","Y"
"1",1,2.994,377,2.625,3.72320542963907,13.835505792785
"2",2,2.999,739,4.988,-4.69219413247632,10.623991233481
"3",3,2.999,2567,6.022,-3.29066269919617,9.67574988684968
"4",4,2.984,1777,4.749,-7.14521069179046,7.95364751702779
"5",5,2.999,2997,5.96,5.54156725416879,7.66434378036049
"6",6,2.998,8804,9.162,-0.734647246777952,6.70452787571268
"7",7,2.787,775,2.969,-12.340905790269,4.40172581753977
"8",8,2.964,3921,5.33,-6.17362045049142,4.48843537204743
"9",9,2.999,761,3.197,12.4603207679085,4.41078723200288
"10",10,2.999,2073,5.411,11.4119764830363,1.19322420384767
"11",11,2.999,10639,4.867,4.1538374452964,-1.87323808965605
"12",12,2.167,294,0.88,10.388398533358,-4.14741561702155
"13",13,2.993,2695,5.606,6.80437541253434,-7.54282074562176
"14",14,2.999,1689,5.93,9.35909673061001,-7.70747586499143
"15",15,2.999,1951,7.228,-2.25375355799015,-12.6613251799669
"16",16,2.946,190,1.849,-3.97478637093429,-13.5955577444399
