"","treeID","Z","npoints","convhull_area","X","Y"
"1",1,2.998,11983,8.777,0.335552308054555,10.2798720368192
"2",2,2.989,378,1.205,12.5999923178011,7.6101860529817
"3",3,2.998,2956,7.787,-11.8527929355128,6.88087464814719
"4",4,2.998,4044,8.054,11.278357294863,6.92674627521384
"5",5,2.999,2412,7.297,-12.9563513069333,1.78994502917245
"6",6,2.997,6184,6.886,-9.47903891889673,-0.0524828657369023
"7",7,2.999,1046,4.001,-13.5712665066241,-1.04167327737593
"8",8,2.999,2359,6.919,-11.2947035068426,-1.37483048973876
"9",9,2.637,619,3.181,-13.5306179173703,-3.95473000056844
"10",10,2.959,398,2.456,13.0687519796159,-5.90598543483961
"11",11,2.999,7671,9.161,1.21403007735811,-8.35223659652062
"12",12,2.999,3514,8.405,-9.26681929806328,-9.26671788017851
"13",13,2.999,432,1.209,-9.80079779460763,-10.9183047321983
