"","treeID","Z","npoints","convhull_area","X","Y"
"1",1,2.998,856,2.2,5.16184734707142,13.3610332166778
"2",2,1.892,154,1.151,-8.63701175303708,10.9015814951566
"3",3,2.999,897,5.467,1.28061432969028,9.99031187136653
"4",4,2.998,1571,5.234,-3.99763304622217,9.58864939544961
"5",5,2.999,47,0.507,-11.9520104676484,8.0945397340904
"6",6,2.431,43,0.004,4.59857125477928,7.72503706117484
"7",7,2.164,332,1.738,-6.25350645379888,6.79100217207139
"8",8,2.662,14,0.052,6.77458215474077,4.63337645932345
"9",9,2.929,340,3.566,10.8722101778039,3.74206117635524
"10",10,2.999,30253,4.616,2.92490641727882,2.80679063135194
"11",11,2.999,146254,9.45,-2.67879045909052,2.33186559978552
"12",12,2.969,4407,6.342,-10.7403024505704,0.722286387587502
"13",13,2.999,37526,8.006,-4.40827929784132,0.659749088916333
"14",14,2.999,7460,9.811,-7.26407658601948,0.233581236193866
"15",15,2.364,11941,5.571,7.76340240457967,0.26086159614386
"16",16,2.606,7,0.302,13.027041226277,-0.680864285094533
"17",17,2.926,248,2.938,-13.8430687754473,-2.10568772156647
"18",18,2.999,47507,10.019,-2.24490554812835,-4.73452456698219
"19",19,2.999,3348,7.174,-11.5778519948552,-5.0469952768465
"20",20,2.99,109,1.425,-7.54973658246348,-5.01281218360658
"21",21,1.569,1518,2.128,9.2555062759327,-5.2373072980304
"22",22,2.786,98,1.31,-13.5615556272442,-5.29851146151648
"23",23,2.545,1317,3.19,12.7238215832434,-6.71543912724933
"24",25,2.999,1924,5.746,-11.362357223726,-7.72237332099827
"25",26,2.988,255,3.216,9.18847094668513,-8.05466004193143
"26",27,2.999,4722,5.057,5.89560909336736,-8.70534667692278
"27",28,2.998,1776,6.175,0.628528690007934,-9.46206640069112
"28",29,2.713,379,3.973,2.64816845389815,-9.6771065499129
"29",30,2.983,1398,6.32,-2.13925972304124,-10.661322048255
"30",31,2.998,437,2.077,-3.73938321069238,-11.0870565835289
"31",32,2.968,528,4.102,0.921565198773657,-11.762267080255
"32",33,2.999,147,2.191,-7.52211015675912,-12.1994659820222
"33",34,2.652,577,0.97,6.90573351425874,-12.7468693537885
"34",35,2.954,162,1.474,-1.81607605045756,-13.7837818146887
