"","treeID","Z","npoints","convhull_area","X","Y"
"1",1,2.979,31,0.022,-6.28027684935061,12.4373244051707
"2",2,2.997,7,0.002,-5.44192040655644,12.7474247369551
"3",3,2.956,231,4.646,0.0954556608967319,11.4112122346108
"4",4,2.905,66,2.043,3.69333942316758,10.7587304765279
"5",5,2.909,136,1.374,-2.7190439785647,8.57889500592063
"6",6,2.992,2271,5.443,-7.83164710713052,7.91975954413887
"7",7,2.936,123,0.502,-9.3940022706947,6.38233229990167
"8",8,2.998,2843,6.875,-5.98146184195087,6.61449763515905
"9",9,2.999,11200,9.361,-1.16568803201246,6.78683582883659
"10",10,2.46,19,0.005,-11.39224118183,5.75053624886112
"11",11,2.999,10192,8.746,2.20637937412934,6.44820950553172
"12",12,2.999,8568,7.896,-3.42245575229626,5.60718581351918
"13",13,2.999,2118,5.622,-7.92599223433542,5.21174809533881
"14",14,2.999,744,1.715,4.75272065991937,6.08237057434425
"15",15,2.998,124,1.218,8.20097476167728,4.27442486452501
"16",16,2.999,38881,6.198,2.44492126034902,4.29281994872967
"17",17,2.997,5869,6.044,6.81293527041146,2.71753683552293
"18",18,2.999,148341,10.104,-1.24234153820493,2.75001059893234
"19",19,2.778,65,1.22,12.0804431928597,2.79293624215738
"20",20,2.897,288,3.212,-13.1944314465297,2.50498093333493
"21",21,2.999,1534,8.721,-10.1548134505944,1.73650724170401
"22",22,2.999,87573,8.331,3.25309834811797,1.61553333089662
"23",23,2.991,5984,9,7.71048693032551,0.189149024031552
"24",24,2.999,1690,3.681,-11.9978949005263,-0.299318386870977
"25",25,2.999,22022,9.169,-6.6755972283775,-0.166222905069456
"26",26,2.999,197130,8.553,2.19664903621127,-0.476182642458851
"27",27,2.999,213633,9.534,-2.32233360656765,-1.17099576831191
"28",28,2.797,15,0.149,-12.8280930798927,-2.17925446766089
"29",29,2.998,10877,8.51,-8.66142605069744,-2.16643104223463
"30",30,2.987,312,4.355,10.6184937512987,-2.57109925397494
"31",31,2.999,94671,9.419,-0.696145413910863,-3.31186109128039
"32",32,2.999,17880,8.747,3.66163966333779,-3.05686322692956
"33",33,2.999,4092,8.491,8.68964702897076,-4.16110424472343
"34",34,2.977,1956,6.781,6.38206321524643,-5.14509308156679
"35",35,2.991,239,3.124,11.6886713694773,-5.09871672879929
"36",36,2.999,1998,5.873,9.53801128439668,-6.33492102304371
"37",37,2.999,5464,8.527,3.06700384526676,-6.6926896989211
"38",38,2.996,357,6.439,-4.81757902444216,-7.17868235270306
"39",39,2.977,136,4.849,-11.0995463527635,-7.70036463438089
"40",40,2.933,101,3.16,-4.68904621339652,-8.98188484550505
"41",42,2.958,148,1.646,-7.97110324739925,-10.2948972883532
"42",43,2.964,131,3.18,6.2778271744902,-9.50068113018212
"43",44,2.905,39,0.118,-10.3975358080797,-9.12019570034049
"44",45,2.978,47,0.505,-8.17508812093765,-10.8315675158141
"45",46,1.465,431,1.522,-2.75658875122288,-11.5976997966102
"46",47,1.678,46,0.383,-7.63029698100666,-12.0879857895133
"47",48,2.981,64,0.585,-1.08397564211664,-14.0124890497714
"48",49,2.574,46,0.128,7.38342931879272,-12.5231137292709
