"","treeID","Z","npoints","convhull_area","X","Y"
"1",1,2.999,93,0.613,-4.14306696886976,13.4645780580325
"2",2,2.936,1270,5.208,-0.445861395091504,13.4701921528955
"3",3,1.469,4,0,8.20883960948396,11.9105648535565
"4",4,2.265,29,0.03,5.92926151053014,12.6802551756885
"5",5,2.994,1266,4.359,-3.04614477051924,11.3249799279787
"6",6,2.954,1112,4.103,0.875861624500155,12.0325280564786
"7",7,2.999,1700,8.269,-1.28066558993562,9.18955390999776
"8",8,2.999,990,6.855,-5.62604846450952,8.0041085236194
"9",9,2.961,2166,5.464,1.80855624410936,7.93831890579025
"10",10,2.998,568,3.141,7.44491936165557,8.30237917721954
"11",11,2.994,28,0.335,-12.4809910113745,6.41571883897583
"12",12,2.981,262,1.311,-8.02529468116912,7.19183369586938
"13",13,2.999,4440,9.095,3.73922667516003,5.64762411696593
"14",14,2.997,282,4.831,-8.00730863785088,4.67937575535157
"15",15,2.999,10622,9.525,-3.75166438925626,5.2733511772243
"16",16,2.997,212,3.162,-10.6016093239888,4.46347058944755
"17",17,2.77,183,0.761,11.0773381363202,3.11996046925648
"18",18,2.993,778,6.177,-11.6657477706344,2.60471691233963
"19",19,2.999,50709,8.47,-2.66726939722442,2.90550708103079
"20",20,2.999,73087,9.955,2.76966594039937,2.23881212371313
"21",21,2.878,1093,4.294,9.60619011796987,1.03786106993654
"22",22,2.999,22684,8.177,-4.95628705962991,1.26079348910702
"23",23,2.999,327308,8.805,-2.17798790742812,0.0784994623515178
"24",24,1.993,38,0.177,12.7124499156074,0.281898749596393
"25",25,2.97,426,4.385,-12.4105991444926,-1.26348562435301
"26",26,2.999,7775,8.302,-6.77447756526172,-1.06148582852084
"27",27,2.996,20769,9.244,4.76372809617526,-1.21284158122785
"28",28,2.994,1239,5.665,-10.838661109396,-2.74952863309664
"29",29,2.999,96095,9.7,-0.77165663504601,-3.18970252879346
"30",30,2.997,346,2.916,-10.6468524462482,-6.03263270389354
"31",31,2.998,4426,9.352,-5.29045508473016,-5.29067180922817
"32",32,2.994,14086,9.128,3.16805517001891,-5.2276529573795
"33",33,2.994,3075,7.391,0.79252990629956,-6.53671070007595
"34",34,2.838,1282,4.674,5.68453096475183,-6.66320784737883
"35",35,2.991,39,0.66,-12.0235677145592,-7.37870981968809
"36",36,2.971,24,0.112,-11.8850209126356,-7.78395818967386
"37",37,2.999,256,2.162,-9.6822519223379,-7.93942568942636
"38",38,2.994,93,0.091,1.20647155696002,-8.13509077018286
"39",39,2.019,263,1.925,-4.12712133067426,-11.8664053307421
"40",40,1.684,258,2.526,-6.30490867478028,-12.3036918528538
