"","treeID","Z","npoints","convhull_area","X","Y"
"1",1,2.048,2419,4.037,6.24792891669363,12.151219963975
"2",2,1.715,2827,1.686,-2.73291815750746,10.1688168399554
"3",3,2.985,4509,8.811,2.13282275312133,10.2183683200527
"4",4,2.09,905,0.899,10.9536178088873,8.86205510507155
"5",5,2.659,10418,5.484,6.15016882564505,6.13323392340881
"6",6,2.575,14645,5.621,-3.27778062644153,4.62955033805606
"7",7,2.228,20507,5.276,-6.19326214569635,0.233593815866199
"8",8,1.577,2878,2.214,8.6918537849147,-1.20427470137914
"9",9,2.994,1533,7.406,-12.787498141401,-1.42133164593601
"10",10,2.962,11819,8.571,-9.31303186412181,-2.36260639550459
"11",11,2.999,98565,8.614,-1.88112312449934,-3.71292599368835
"12",12,2.999,138565,7.209,0.639246040628901,-3.65711501776381
"13",13,2.999,32551,9.115,4.7524400196954,-4.57966882031421
"14",14,2.999,867,4.516,-6.72339007742402,-5.94194087565309
"15",15,2.999,4153,6.631,-0.936316777430836,-6.11744766402749
"16",16,2.997,1473,5.791,9.52479354544343,-6.89982775714826
"17",17,2.999,1355,3.346,12.4413982238543,-6.734642563376
"18",18,2.999,5855,6.808,4.23853032790158,-7.3344759253747
"19",19,2.999,4894,4.971,-5.61431007066291,-8.1481804051492
"20",20,2.878,434,3.882,0.819685169131583,-8.04356349342398
"21",21,2.999,1042,3.926,6.76087001484999,-9.58849102298182
"22",22,2.439,32,0.344,2.95812053912307,-8.92705297178481
