"","treeID","Z","npoints","convhull_area","X","Y"
"1",1,2.997,292,0.281,-3.85944371807967,12.0237583070569
"2",2,2.03,236,0.51,-3.52059728849971,11.9003946289114
"3",3,2.007,10,0.047,8.87755062095745,11.2009654578132
"4",4,2.998,36,0.537,-11.3606420726257,8.92311952513967
"5",5,2.999,4898,8.212,2.10614166933744,9.73888568050729
"6",6,1.95,55,0.203,-12.2469425257368,8.39130280520742
"7",7,2.332,5527,4.574,-5.80754950898968,7.79526916950342
"8",8,2.442,1455,3.407,10.6513608270296,7.55045705672727
"9",9,2.698,12639,8.033,-0.702311989680148,7.17451804571503
"10",10,2.905,8306,8.979,7.16791366150204,7.21357885951293
"11",11,2.249,19841,6.161,2.73582194448933,4.73624202355656
"12",12,1.539,5658,2.132,-5.26102780008242,4.2484145358174
"13",13,2.993,51668,5.994,-0.795747109158894,2.78860266348352
"14",14,2.998,18542,9.702,-7.7476683175128,2.23013157991165
"15",15,0.302,247,0.981,14.0429837526716,0.593962844480703
"16",16,2.999,7531,4.947,6.4991418877969,-0.534404681861149
"17",17,1.509,173243,2.096,-0.763761497222553,-1.27564932716937
"18",18,2.999,124,1.498,12.2248376843933,-2.38150659778749
"19",19,1.841,3000,2.95,-7.73294085501397,-3.51745237655719
"20",20,2.991,1048,3.88,-13.4136039852671,-4.87127838517633
"21",21,2.999,6997,5.87,6.42131669532626,-5.3576690036675
"22",22,2.999,1737,7.645,-11.0160466984636,-7.77561503095115
"23",23,2.997,10592,7.693,2.24797572515816,-7.53199606597923
"24",24,2.999,5100,2.488,-2.53642423407994,-7.43296755471915
"25",25,2.999,3335,5.615,3.55220068089483,-9.12000099130076
"26",26,2.987,4673,8.455,6.26458832366656,-10.2617763794074
"27",27,2.999,3625,7.731,-0.272210395101318,-13.2470609370893
"28",28,2.999,568,3.399,5.20596976526948,-13.2300922876823
