"","treeID","Z","npoints","convhull_area","X","Y"
"1",1,2.064,104,0.869,-8.03580535600092,12.1892433772836
"2",2,2.989,1671,2.173,5.61967368667867,8.86006635949656
"3",3,2.033,514,1.082,2.99732830126929,7.49846469211543
"4",4,2.995,3176,6.808,10.5818181402404,5.26168279957602
"5",5,2.975,382,1.507,13.9943884660671,3.79482193793533
"6",6,2.999,43304,8.94,-3.75556825745578,2.37274672133846
"7",7,2.999,9610,8.761,8.29481545404121,0.636521284956732
"8",8,1.887,5765,2.091,-5.75544238652871,-0.297452916719567
"9",9,1.425,117018,2.036,-0.28497263503788,-1.31463313444166
"10",10,2.999,4708,7.967,7.24383234504843,-5.53605789142721
"11",11,2.998,2843,7.363,11.0872426840668,-5.78595274209521
"12",12,2.999,9027,6.532,0.970575380299794,-8.53517862901728
"13",13,2.999,1540,4.511,-0.822478505775486,-11.8150003500295
"14",14,2.169,273,0.921,-5.0755218326137,-12.9931573872745
