"","treeID","Z","npoints","convhull_area","X","Y"
"1",1,2.996,993,2.89,4.64098245729999,8.35444607812093
"2",2,2.999,1257,5.825,-9.79071883287326,5.39095428165636
"3",3,2.834,783,3.194,-13.3812264216566,2.72425752594459
"4",4,2.914,1116,1.925,8.1924783923373,2.71472313588532
"5",5,0.05,200,0.827,-14.0227429499733,0.502875863927903
"6",6,2.999,15165,6.909,5.70530007109902,0.660430792209573
"7",7,2.912,540,1.418,-10.4284741231745,-1.68531427229193
"8",8,2.997,3534,4.314,-7.13914238416302,-1.31184223425848
"9",9,2.999,2602,1.934,-3.20948167883952,-3.33958489071665
"10",10,2.998,1418,4.069,9.10171813586722,-3.31463577883913
"11",11,2.78,209,0.913,13.9972828113881,-4.09816912003371
"12",12,2.998,160,1.891,-13.4486076596378,-4.54814729385104
"13",13,2.999,1599,3.069,-1.94438924046114,-10.2536752023597
"14",14,2.846,320,1.523,-7.17450421558778,-11.2697947614573
"15",15,2.99,1532,2.879,-4.56141748947503,-10.9955941022564
"16",16,2.997,1791,6.253,2.5263440852262,-11.420849877196
