"","treeID","Z","npoints","convhull_area","X","Y"
"1",1,2.996,1633,2.489,2.42959330252362,10.8576122772467
"2",2,2.85,173,1.3,9.1623996647961,10.0465899396253
"3",3,2.993,3403,6.035,-8.97888118171217,9.99065425727548
"4",4,2.998,8135,3.665,-0.0252296175738584,5.28596095662696
"5",5,2.921,25208,2.979,-1.34082677459773,2.57747047497703
"6",6,2.953,4593,2.113,5.2892661487281,-0.745958766900831
"7",7,2.641,22198,2.092,0.725240041545134,-2.70601656427381
"8",8,2.321,64,0.046,-12.7585221895728,-4.561027573119
"9",9,2.432,2691,3.168,0.314149927371653,-7.78181557955632
"10",10,2.786,237,1.848,11.7695372460499,-7.72043767018671
"11",11,2.875,1927,3.293,-4.74022579585618,-9.494065724978
