"","treeID","Z","npoints","convhull_area","X","Y"
"1",19,1.192,429,0.87,3.70478101880966,7.64194541718833
"2",22,1.521,1193,1.911,0.223337187445281,6.71645836481291
"3",30,1.464,1345,1.562,5.22437186407184,3.76769765021643
"4",39,1.582,1497,1.84,9.24355124941099,0.735145695955836
"5",40,1.172,20733,1.608,2.23462061002811,0.254424318444885
"6",47,1.563,2903,2.078,-6.73499192935523,-2.7327322793949
"7",48,1.428,4555,2.018,4.69108770543768,-2.75428604788919
"8",50,1.094,510,1.244,-4.76464472006586,-3.74704512478992
"9",52,1.11,712,0.223,2.23214957428081,-4.73312394954839
"10",56,0.659,126,0.504,-9.78360576984108,-5.14112811246254
"11",57,0.7,156,0.083,-2.87176417590853,-5.22506125083328
"12",58,0.716,257,0.164,-3.69028152233385,-5.79692129884816
"13",60,1.156,1447,1.474,2.73245369591602,-6.27106141056529
"14",61,0.882,446,0.201,1.24794628766103,-7.2700870798729
"15",65,1.708,213,0.372,-9.25990330005338,-9.03246427330403
"16",73,0.58,135,0.189,0.248105569387838,-11.7639434374191
"17",79,0.917,179,0.635,-1.74954601359203,-13.7320192008206
"18",80,1.821,243,0.584,0.303836277067996,-14.083606578386
