"","treeID","Z","npoints","convhull_area","X","Y"
"1",8,0.552,167,0.189,-6.72919170485963,6.73640393788336
"2",10,0.444,307,0.198,6.24954635132414,5.2445423370771
"3",11,1.103,7277,2.209,1.23909978130596,4.75242389802127
"4",12,1.02,2584,2.059,3.7033428545716,4.74580477447433
"5",14,0.19,152,0.196,-7.25222063315604,4.25313032580815
"6",15,1.291,1531,1.491,7.73699719475012,3.24704644045854
"7",16,0.953,6336,1.602,3.23966037980971,2.77732082358846
"8",17,0.561,567,0.233,-6.24495006499699,2.25674848060142
"9",20,0.603,1077,0.233,5.25443712803994,0.741041491038689
"10",21,0.876,1300,0.215,-5.23385697150983,0.259473863719183
"11",22,0.345,18498,0.249,-1.25055126755301,0.2505307533007
"12",23,0.609,1402,0.206,7.73611246354391,0.25656347069283
"13",25,1.629,408,1.093,-11.869102735438,-1.14446009247543
"14",27,0.396,214,0.226,6.24218762943104,-1.74267606342499
"15",29,0.388,443,0.216,4.72786526127703,-3.77016571577584
"16",30,0.624,349,0.165,7.74315280771964,-3.73897128719285
"17",31,0.601,198,0.201,-6.77702910236804,-4.77063644714107
"18",33,0.703,346,0.44,-8.97846220421981,-5.24504230452002
"19",35,0.678,155,0.213,7.72694655944993,-6.75090322105062
"20",36,1.213,1323,1.493,-3.77656825821727,-7.20486398608049
"21",37,1.547,650,1.354,-7.12231078326542,-7.55805974082492
"22",38,0.838,318,0.212,3.22051974108656,-8.75579623760988
"23",40,0.773,212,0.125,-6.17896734971426,-9.67845531503462
"24",41,0.344,121,0.146,0.669797254354497,-10.2367721633051
"25",42,1.731,670,1.193,10.4903099925651,-10.0762285937094
