"","treeID","Z","npoints","convhull_area","X","Y"
"1",7,1.485,233,1.095,-10.104172651435,8.22160755185835
"2",8,0.598,125,0.086,9.29898616017477,7.72794992408044
"3",12,0.667,813,0.232,-4.74144722201309,5.76181986053599
"4",13,0.97,3372,1.629,-1.24711622993694,5.26133383452292
"5",14,0.794,425,0.204,3.77330483681929,5.2595898378218
"6",18,0.581,1359,0.215,-2.74240838842361,2.26407546052998
"7",21,1.003,4093,1.114,-4.21066400938042,-0.0882589543108693
"8",24,0.539,6943,0.213,-1.26114481162009,-0.732444175460863
"9",26,0.329,5886,0.216,1.77877944167514,-1.23775933895227
"10",28,0.197,508,0.203,4.27675863708946,-2.75326002280224
"11",33,0.574,102,0.08,0.705400959307144,-5.16652294049395
"12",35,0.692,256,0.2,5.79018627855474,-5.73695650119149
"13",38,0.553,249,0.169,4.2619113997515,-8.27990520291701
"14",44,0.625,161,0.763,-5.16973643604974,-11.7451905660307
"15",45,0.769,104,0.159,-2.21642675755694,-13.2098963800491
