"","treeID","Z","npoints","convhull_area","X","Y"
"1",22,1.84,7360,5.82,-0.310940598300254,5.70172083842323
"2",27,1.535,4121,2.176,-3.74704119136999,4.23553767615242
"3",28,1.891,8070,3.488,-2.11953718668193,3.74016973147736
"4",30,1.214,572,1.252,11.2405078131178,3.21448883712893
"5",32,1.58,59469,3.992,1.76288985527614,1.70062747861232
"6",34,1.285,8302,2.196,-4.74099876329342,0.741919060613044
"7",39,1.375,3035,3.713,-7.25304907731877,-0.222239993808961
"8",40,1.109,28422,2.23,-2.75205007361062,-0.253376590514527
"9",41,0.704,62097,1.073,-0.95595429547051,-0.31989450084831
"10",46,1.199,11395,1.471,2.72549415820223,-2.29090262412652
"11",48,0.988,211,0.915,14.063115937738,-2.77513288528572
"12",64,0.284,102,0.122,2.77919540041628,-9.81466641416726
