"","treeID","Z","npoints","convhull_area","X","Y"
"1",5,0.548,281,1.081,-0.227375843328986,11.1955190176864
"2",7,0.594,100,0.807,-8.30030865538687,10.6174533640788
"3",15,0.606,182,0.198,0.225248895318985,7.74496307696977
"4",19,1.544,2719,2.11,-3.76170709170961,6.2276356212841
"5",20,1.403,1167,1.298,-2.28216469852632,6.26015432889407
"6",22,0.182,351,0.239,0.250140370125017,5.74733205997065
"7",23,0.421,374,0.216,2.23916538345393,5.75081388820024
"8",26,0.791,131,0.213,-13.835104332659,4.67336274456822
"9",42,0.895,937,0.217,-4.77459134180622,-0.763604024315103
"10",43,1.654,1090,2.057,-12.2708238088234,-1.2704848351358
"11",49,1.078,2195,1.635,-2.77440222976325,-4.2569007292042
"12",51,1.03,1999,1.612,-3.25471309225589,-5.25954236560861
"13",52,0.668,233,0.196,-1.29282862715602,-5.74986063681059
"14",55,0.35,251,0.228,-0.262203088717676,-7.76106646317434
"15",57,1.329,236,0.778,6.06186315125661,-8.8136826247189
"16",58,1.259,177,0.765,-4.92707814955867,-9.71201413817112
"17",59,1.117,343,1.419,1.6719382960644,-10.7313294535828
