"","treeID","Z","npoints","convhull_area","X","Y"
"1",28,0.909,351,1.009,-14.0723888999337,-0.722967463761541
"2",32,1.717,346,1.275,-13.7642567539397,-3.19910117764686
"3",35,0.492,111,0.947,7.83308687956183,-5.7063339649005
"4",38,1.167,1338,2.144,-5.24100708147084,-6.24418911341126
"5",39,1.098,3368,2.053,2.77217152253804,-6.29483629532759
"6",40,1.337,426,1.22,-6.77913943175971,-6.71499311325692
"7",42,1.486,3309,1.447,0.764885011925838,-7.23616801260077
"8",43,1.115,1701,1.542,3.7339337410488,-7.23817443831056
"9",46,1.243,812,1.164,6.2513650739124,-7.74150489958225
"10",47,0.867,272,0.828,7.61893656804581,-8.10306830905951
