"","treeID","Z","npoints","convhull_area","X","Y"
"1",4,0.677,237,1.228,0.337129694325574,11.2583583952951
"2",5,1.35,147,0.879,-8.72903452974112,10.9349019896407
"3",8,1.906,1196,1.82,-1.80155707101258,9.24823943616575
"4",10,0.817,101,0.192,7.74642869632417,8.73649957717637
"5",11,1.455,588,1.921,-10.733472689797,8.28792443255532
"6",14,1.636,888,2.003,-9.70791672869444,7.21462397308885
"7",18,1.201,2075,1.581,1.22597735366808,6.74180758344225
"8",20,1.36,757,1.257,2.66940510347356,6.22490922487978
"9",22,0.58,132,0.198,7.24517619574324,5.28606595813433
"10",29,0.333,126,0.161,-7.74788168286079,1.29783452027972
"11",31,0.353,139,0.182,-9.79030616570275,0.744301561066208
"12",37,0.925,761,0.225,-5.25788221580998,-2.25699196666622
"13",38,0.364,1200,0.229,-1.74982953459647,-2.24582093354541
"14",39,0.367,1747,0.723,-0.247349010429663,-3.74536064003251
"15",40,0.414,105,0.215,10.2497598976836,-2.7514065406673
"16",41,0.954,2539,1.607,-4.26947482350842,-3.22954551309383
"17",45,1.205,232,0.508,-10.0311029607796,-4.5405829482305
"18",47,1.751,1387,2.138,-4.27900680510583,-6.23393988086524
"19",55,1.325,605,1.83,-1.28907398505631,-11.1466130779422
"20",58,0.943,135,0.185,7.25338830096847,-12.2354341560621
