"","treeID","Z","npoints","convhull_area","X","Y"
"1",1,1.722,448,1.467,-7.22465340056244,12.2183864643205
"2",5,1.355,1675,2.133,6.25179235247453,9.75953260597769
"3",9,0.83,308,0.201,-7.72163641454358,5.26200569987915
"4",12,0.925,143,0.655,14.0033642891551,4.23983494376284
"5",14,1.003,121,0.103,-10.2046167366272,2.24802167152007
"6",16,0.635,941,0.239,4.24372219708712,0.747590784494435
"7",18,0.758,3694,0.242,3.25309551409956,0.256364320099373
"8",22,1.996,658,1.761,-11.6576256706508,-2.28105577721294
"9",24,1.96,7262,5.033,-3.20665135783803,-3.69345641103331
"10",25,0.809,335,1.624,-7.24254878419364,-4.71715138761418
