"","treeID","Z","npoints","convhull_area","X","Y"
"1",5,0.31,115,0.194,6.25039201614423,9.28014709325681
"2",6,1.01,1686,1.541,-2.22615366195093,8.44996830495284
"3",8,0.718,232,0.222,1.75412139394975,7.74713374534631
"4",15,0.497,383,0.223,4.74306205185828,5.255701644803
"5",16,0.386,166,0.172,6.21699917555851,5.24916331506953
"6",19,0.885,1127,0.236,3.74610958877031,3.24774025863085
"7",20,1.069,8208,2.209,2.24837557231634,2.75136065904282
"8",22,0.64,407,0.24,7.24695509809118,1.7506638819497
"9",28,0.4,367,0.197,5.74761659304769,-0.727196523251645
"10",32,1.114,10354,1.543,2.75554759438175,-2.7241384843383
"11",39,0.745,348,0.225,5.2508059492404,-5.25339594459545
"12",41,0.728,2102,3.115,1.00008234411406,-5.9799508081948
"13",44,0.418,141,0.181,6.26008698900807,-7.70429485327489
"14",46,0.699,117,0.233,0.753045532300658,-9.25756502879092
"15",49,0.62,109,0.201,-5.26651338013876,-10.2453099314487
"16",50,0.763,136,0.173,2.24791766679572,-11.2326826745098
