"","treeID","Z","npoints","convhull_area","X","Y"
"1",17,1.442,4222,2.117,-3.73313402198788,6.23027094477143
"2",20,1.039,2752,2.029,-2.73748690409117,4.26272563559583
"3",23,0.63,1092,0.211,-4.78345076820307,1.75046595202239
"4",24,1.419,34916,2.22,-2.24370857990132,1.74221071405217
"5",29,0.839,455,0.206,-7.25891545670059,-0.225403690739942
"6",33,1.084,515,1.102,-10.6661530591407,-1.24253407667592
"7",36,1.595,38929,2.218,-2.25890233597334,-2.24369866600606
"8",38,1.269,313,0.537,-4.53795095083258,-4.88035571300338
"9",43,0.561,148,0.226,-4.25846775675936,-7.75959641109755
"10",45,0.694,167,0.183,-5.75750327392425,-8.26202914589992
"11",47,1.722,1976,3.446,-0.749280327047763,-8.67989361115166
