"","treeID","Z","npoints","convhull_area","X","Y"
"1",10,1.435,4285,2.146,1.77036637981453,6.76785556142226
"2",13,0.691,210,0.213,-7.73762343297108,6.247618019865
"3",18,1.13,2722,1.493,-3.71826120472402,4.25511495250861
"4",21,1.018,2199,1.381,-5.84222084985825,3.24803456276402
"5",23,1.507,17715,1.715,0.252268759498268,2.74358416109334
"6",35,1.549,28080,2.245,-2.74995335781535,-0.749002036654737
"7",42,0.606,177,0.226,-8.24021372691703,-2.75137994274369
"8",43,1.06,4847,1.972,-4.1844296777144,-2.70375679034472
"9",53,0.965,162,0.175,-11.2834884570375,-6.26593268089053
"10",62,1.052,436,2.743,-5.63744046830557,-8.57798292092198
