"","treeID","Z","npoints","convhull_area","X","Y"
"1",4,0.702,334,1.201,-5.8968774457838,12.2497024026537
"2",18,0.103,134,0.209,-4.77028607497235,6.26797065718173
"3",21,0.294,1996,0.421,-0.975001366363409,3.75065547902233
"4",24,0.234,447,0.224,-4.76792277954898,3.23538925243841
"5",28,0.161,106,0.217,-6.24734021650134,0.740973629102372
"6",29,0.846,5667,1.606,-3.27494696875585,0.757340258718612
"7",33,1.154,67708,1.81,0.838406265020384,-0.868488721985242
"8",35,0.87,325,0.231,-6.25809835715825,-1.25488811911089
"9",36,1.129,15493,1.709,-2.24465637078591,-1.24264351371118
"10",38,0.833,11825,1.715,-0.251385541854944,-2.74389498355907
"11",42,0.733,3534,1.484,-2.50227463901917,-4.24766917881916
