"","treeID","Z","npoints","convhull_area","X","Y"
"1",21,0.612,460,0.212,-5.23324989305144,4.23973085542361
"2",22,1.848,611,1.575,-13.6550372640793,3.1872646822732
"3",23,0.821,8036,2.207,-1.74906457657163,3.24221200254853
"4",25,0.739,6671,1.696,1.74431056992173,2.74265481985985
"5",30,0.728,1236,1.984,-8.3027389275175,-0.197507240775013
"6",31,0.602,683,0.24,-5.24941073667799,-0.245925867512262
"7",32,0.88,9926,0.249,-1.75063997484014,-0.249452881527597
"8",36,0.561,5547,0.247,-0.75119615483857,-1.75130658823148
"9",37,0.637,443,0.215,3.73411221936446,-2.23820083471381
"10",40,0.786,1812,0.246,-1.24916782135882,-2.75015778488844
"11",42,0.634,760,0.246,2.24861298727864,-3.25113744857472
"12",45,0.767,1020,0.238,-0.244274005000196,-4.25515277824439
"13",47,0.72,1216,1.611,-3.76095514718553,-4.73052774210979
"14",53,0.217,209,0.224,4.74352585331076,-6.24212646525859
"15",56,0.289,102,0.111,6.80229934374375,-8.32637167037607
