"","treeID","Z","npoints","convhull_area","X","Y"
"1",12,1.023,782,1.419,7.72090170660918,4.75113949146895
"2",15,0.921,1703,1.831,-9.26513766182089,3.37317951795627
"3",19,1.717,290,1.825,13.6753235997313,1.24713529300448
"4",23,0.98,155,1.244,9.22000557238086,-1.19216788914188
"5",29,1.097,445,1.408,7.74698818603425,-2.24933802781561
"6",30,1.051,1183,1.799,6.75606731261673,-3.21343622627926
"7",40,1.148,154,1.776,-8.79837612272829,-6.60392159968825
"8",46,0.835,275,1.114,4.77451397444601,-10.0270409716336
