"","treeID","Z","npoints","convhull_area","X","Y"
"1",4,0.96,471,2.108,3.27739030041137,12.2438086682747
"2",5,1.457,1017,2.071,1.75453852282283,11.2424949414182
"3",11,0.796,172,0.175,-4.22385950126948,8.23541624319108
"4",12,0.717,139,0.206,-6.77200501805186,7.76260215811888
"5",17,0.764,231,0.615,-4.79675695461002,6.39112916906103
"6",25,0.783,198,0.929,-12.3975278307744,4.20097152913858
"7",56,1.395,359,1.202,12.5831428849006,-4.52133014332898
"8",61,1.069,209,1.666,8.57599306260657,-7.21947240004769
"9",62,2.146,121,0.362,-12.7675575522331,-7.39645821122882
"10",66,1.155,300,0.434,-4.14207239860835,-9.72295109379855
"11",69,0.972,105,0.816,-8.74831872579721,-11.6779240440404
"12",71,1.066,381,0.958,-2.90218474988517,-12.1216834601654
