"","treeID","Z","npoints","convhull_area","X","Y"
"1",6,1.689,671,1.733,-4.88259885371308,11.3038866778882
"2",10,1.778,1550,2.116,-6.25453511242182,10.2368797508246
"3",11,1.581,3127,3.339,-3.96613918601397,10.0375993196243
"4",30,1.683,2679,3.953,3.21786536132619,5.23673711720318
"5",34,1.611,298,0.367,6.42022240112683,3.73922085364741
"6",44,1.103,264,0.915,-13.9145080004334,-0.276660957859534
"7",46,1.362,7727,5.328,5.71370822918507,-0.734014959404741
"8",66,0.731,299,1.091,-8.1412321270165,-6.65282371142039
"9",69,0.776,574,1.001,-5.08432999934206,-7.23003705534082
"10",70,1.247,1270,1.387,-1.18304069632516,-7.23812340798252
