"","treeID","Z","npoints","convhull_area","X","Y"
"1",22,1.379,1396,3.522,1.06720650538764,6.6007898244309
"2",30,1.621,4732,2.129,2.71726883345807,3.74102007080913
"3",31,1.019,687,1.312,7.26392589425366,3.7130480398908
"4",33,1.579,4245,2.024,-5.70638641401298,2.25267019135642
"5",34,1.33,41840,2.161,0.274667411479793,1.72878657402234
"6",35,1.102,3966,1.634,3.73880080139083,0.750537366036151
"7",36,1.287,19948,2.077,2.70253241045342,0.210559480880651
"8",39,1.01,670,1.8,-9.2004108390501,-0.712565803252953
"9",42,1.565,1787,1.815,5.82590350752265,-2.17146775893905
"10",58,0.439,110,0.134,7.79306112684405,-6.57220200103115
"11",69,1.638,169,1.12,-6.38214622314684,-12.1096500294648
