"","treeID","Z","npoints","convhull_area","X","Y"
"1",8,0.944,349,0.746,-7.44323800130567,6.42723927904837
"2",11,0.403,114,0.17,3.77461336015323,6.23880135726735
"3",16,0.312,1281,0.242,-0.247130269803488,2.75332690623225
"4",18,0.292,184,0.216,5.75859443948594,2.26679352167432
"5",20,0.37,128,0.183,8.28078974068157,1.75807674858635
"6",24,0.49,304,0.229,7.25727911572591,-0.247755158035357
"7",27,0.556,7660,0.249,1.24942383780526,-0.749357465177566
"8",28,0.353,783,0.227,3.73605811174538,-0.756911935066598
"9",29,0.297,203,0.198,9.76179121626748,-0.762932136203074
"10",31,0.39,285,0.225,6.25770981820554,-2.26232328075036
"11",33,0.646,1649,1.595,-4.24476192989257,-3.24967830221033
"12",34,0.3,434,0.231,3.2411386458173,-3.25093347942917
"13",36,0.291,417,0.2,2.22951457871725,-3.77942550603141
"14",41,0.41,208,0.222,3.74512916156964,-5.76146098078722
