"","treeID","Z","npoints","convhull_area","X","Y"
"1",1,2.998,987,0.861,1.37430791297838,13.8126728738658
"2",2,1.645,777,1.271,-4.08705377266049,11.4121042189283
"3",3,1.466,440,1.328,-4.30282188337905,9.23797757624442
"4",4,2.084,203,0.48,-12.4225945975328,8.00789057803545
"5",5,2.218,7348,4.89,0.195791586850869,7.6596559617893
"6",6,2.862,138,0.768,12.9546362633038,7.04415516627928
"7",7,2.399,7776,3.113,3.78362215096363,6.60496392427992
"8",8,2.726,3669,4.787,7.60416931476748,6.24797600037855
"9",9,2.185,22700,5.326,-2.71863747321063,4.19994242019171
"10",10,2.999,153473,6.516,1.25732829471932,1.9531592664901
"11",11,1.688,226,0.701,-12.8342195878995,1.16398968501458
"12",12,1.794,522,0.372,-10.3980029772899,0.741294877082121
"13",13,2.504,4573,1.687,-6.66256450557811,0.289217569078356
"14",14,1.666,2034,1.666,10.0775001130683,-3.23392803817817
"15",15,2.774,41370,5.415,-1.26356170807954,-4.20589167617802
"16",16,2.535,3091,5.152,-11.7810254607996,-4.71070286424817
"17",17,2.999,9195,4.657,3.09009675673331,-6.03832047884934
"18",18,2.995,4336,6.512,-7.6591844562755,-6.99727302050386
"19",19,2.266,5410,4.74,7.20043922328584,-7.26409107280709
"20",20,2.63,1110,4.024,9.36003268936251,-8.16388225008778
"21",21,2.245,1062,3.235,-2.53479149481622,-10.9176156414372
"22",22,2.998,3301,6.939,1.15694760574027,-13.2821028561488
