"","treeID","Z","npoints","convhull_area","X","Y"
"1",1,2.986,298,1.119,-4.83724077353358,13.8023340305472
"2",2,1.836,19,0.006,8.93535642289784,12.0141123801698
"3",3,2.981,1510,3.564,-1.96360462192013,11.2141146152869
"4",4,2.991,242,0.529,2.60658290889314,11.3089554196716
"5",5,2.999,1783,4.132,0.984925241604957,8.96652812628167
"6",6,2.999,6800,4.924,4.30887209110951,6.6622778629348
"7",7,2.999,4282,3.573,-0.426829019379688,6.11628524303561
"8",8,2.999,1854,4.434,6.14551981914652,5.27037076151904
"9",9,2.314,751,3.832,-13.0769097419742,4.82815500284916
"10",10,2.999,242090,9.661,2.70810459871249,0.691688687727898
"11",11,2.999,1980,3.678,5.49104141102772,-5.61433108548245
