"","treeID","Z","npoints","convhull_area","X","Y"
"1",1,2.901,28,0.022,-7.68077436631424,12.6879919971682
"2",2,2.714,8,0.003,-8.1653249738767,12.4120532300695
"3",3,2.999,2263,7.15,0.536998321153673,11.9102317227485
"4",4,1.808,244,0.429,4.60484683193859,10.8960907266938
"5",5,2.683,2917,4.909,-1.17416278516754,8.72943106566189
"6",6,2.56,257,1.722,3.75114612047986,8.68723945430496
"7",9,2.405,3261,3.566,-6.93743556130143,5.53874239178165
"8",10,2.999,12823,9.077,-3.14440320817985,4.71040215522772
"9",11,1.946,8907,3.984,1.23977797095512,4.7640268655123
"10",12,1.992,5027,3.993,3.74602155839245,3.76697541098961
"11",13,1.965,73924,4.046,-0.240246221952514,2.23864877218091
"12",14,2.288,39550,5.462,-3.22327418179468,1.72693545509702
"13",15,2.409,30778,5.11,2.66452903460036,1.69682105155832
"14",16,2.589,318936,4.873,1.26422567624105,0.238269262802135
"15",17,2.999,4437,5.079,-6.58689561283054,-0.200851296008021
"16",18,2.564,13634,5.337,5.19447806662063,-0.269671082182694
"17",19,2.385,23909,5.632,-4.24474965236239,-0.745755649347875
"18",20,2.999,1196,2.924,-10.8320741263482,-2.47457133691753
"19",21,1.676,1808,1.842,-7.29438808952208,-2.77771452667632
"20",22,2.967,8767,4.11,-0.0748398411312423,-3.64824716577648
"21",23,1.499,2154,2.128,-5.23172465574166,-4.76431653786323
"22",24,2.999,5287,6.177,8.42666654425755,-4.27151816818975
"23",25,1.772,710,1.721,-10.6277576927318,-5.25147548417198
"24",26,2.999,112,0.826,-13.2164942175,-5.82358043754068
"25",27,2.999,9767,7.271,4.93028146939805,-6.63960415583462
"26",28,1.833,78,0.044,10.5756104571272,-6.33922619701966
"27",29,2.679,3005,3.701,0.722312587766562,-7.01401132147843
"28",30,1.595,887,1.985,-5.2477216189483,-8.20883896986093
"29",31,1.998,65,0.015,-0.234059869254886,-9.65600600360216
"30",32,2.986,1437,6.853,-8.05034480834394,-11.0369161718583
"31",34,2.75,147,0.323,-1.74484234977082,-12.9382340305935
