"","treeID","Z","npoints","convhull_area","X","Y"
"1",1,2.977,165,0.145,-10.2896527528892,10.2618626772663
"2",2,2.996,124,0.699,-2.52358757577079,9.78737958964454
"3",3,1.485,233,1.095,-10.104172651435,8.22160755185835
"4",4,2.201,1497,1.884,-2.20210611773298,7.73223156412948
"5",5,2.998,1326,3.18,-7.46447993121096,6.54972912854904
"6",6,2.997,1331,2.347,-12.49782052422,3.5857452547156
"7",7,2.86,2427,4.501,6.83860033350178,-0.219872960378787
"8",8,2.998,3072,4.45,-9.75122972073192,-0.842183549465717
"9",9,2.721,863,1.505,9.82361237452369,-0.907805467454906
"10",10,2.834,801,1.83,8.28940535569256,-3.29055896151939
"11",11,2.999,3782,3.992,-8.18549807636014,-3.51791039907036
"12",12,2.971,7701,4.367,-2.66307177609332,-4.64108051862461
"13",13,2.997,4129,4.702,-4.97429432447618,-5.6371690316115
"14",14,2.975,707,0.849,8.99863079705299,-6.17851153808918
"15",15,2.874,824,1.818,7.39642351487695,-10.9009585903424
"16",16,2.997,1021,2.765,4.45137890383326,-11.1225267518454
"17",17,2.999,387,0.443,-6.23705736653059,-13.3786838022166
