"","treeID","Z","npoints","convhull_area","X","Y"
"1",2,2.977,125,0.413,-4.80057855173232,13.5438049152784
"2",3,2.97,1089,3.029,6.9274397002352,12.3466731775662
"3",4,2.797,34,0.387,8.45207699748751,11.9437261116088
"4",5,2.331,340,2.683,3.43712802857317,10.5393913355012
"5",6,2.992,1515,4.358,8.6139105327986,9.41893567341224
"6",7,2.997,972,2.219,-7.66182811226155,8.8509112533855
"7",8,2.999,2238,3.53,-2.4750559688298,9.18746687523789
"8",9,2.999,1692,5.785,2.73349585596736,8.50566915483215
"9",10,2.999,51616,9.744,0.262913765874489,4.72182875270396
"10",11,2.997,364,0.491,6.55603032477769,1.77866073397845
"11",12,2.797,43503,5.282,-2.75297330956374,2.17365989958254
"12",13,2.581,794,1.918,-12.0589590794639,1.52516140440708
"13",14,2.999,205962,7.996,2.6127012124837,0.702595206488868
"14",15,2.99,614,0.806,11.3769109341957,-0.91351184327852
"15",16,2.994,3960,3.495,-7.55380475354441,-2.0301062140974
"16",17,2.999,163319,9.64,0.243550007440638,-2.69232306269416
"17",18,2.999,9336,5.278,-2.77572654005776,-5.74208554893863
"18",19,2.981,2378,5.845,-3.16557438725694,-9.50955832631424
"19",20,2.542,2381,4.398,4.76271074894449,-9.62790989105098
"20",21,2.996,750,4.404,-5.2169470309302,-9.92789051049451
"21",22,2.995,193,1.098,-7.99588001705965,-11.3128451645217
"22",23,2.999,954,3.932,0.168029644135904,-11.8541739538017
"23",24,2.996,41,0.103,6.31675376240639,-12.9329558115663
"24",25,1.901,24,0.53,-2.03015240795855,-14.0836849523651
