"","treeID","Z","npoints","convhull_area","X","Y"
"1",3,1.775,1141,3.074,2.77807352393282,11.6009907833902
"2",4,2.274,2831,5.217,0.272237492484288,9.74193575392457
"3",5,2.222,1238,3.959,4.91660367918642,9.20267376180028
"4",6,2.348,1154,4.237,8.21663661550795,9.41113008397209
"5",7,1.586,575,1.498,-10.2459161263708,8.69820985083985
"6",8,2.396,3441,5.295,-3.26881682563595,7.71927732168005
"7",9,2.998,156,1.628,12.5577342653769,7.07484907287147
"8",10,1.985,7431,4.892,4.24958891567805,6.0968648608529
"9",11,2.995,2676,5.959,11.5466642362332,6.0839116999076
"10",12,2.25,22002,5.566,-0.746247888733741,5.74021623635858
"11",13,2.998,1085,6.301,-9.16466179896724,2.02050983951567
"12",14,1.877,15354,2.162,3.22488090813436,2.24592965385134
"13",15,2.955,4961,3.891,-5.97888410350958,1.14187432442718
"14",16,1.678,25850,2.242,-2.75186727230242,1.2517147971709
"15",17,2.927,32798,5.105,-3.28972606603796,-0.798073269522189
"16",18,2.999,184712,5.227,0.258926703119143,-0.798652774700637
"17",19,1.74,626,1.889,12.7423698408775,-0.714427820318541
"18",20,2.644,1390,2.711,9.98983350565521,-1.2936186567968
"19",21,2.999,827,2.805,-13.9767721805803,-1.64345672791389
"20",22,2.997,13126,6.111,4.16726693031612,-2.31929459488075
"21",23,2.999,5529,4.222,-7.16448637831807,-3.87176210888771
"22",24,2.995,1597,4.296,7.56985446681932,-5.57396082822078
"23",25,2.801,779,1.37,-1.86054317231368,-5.66086256201405
"24",26,2.27,354,0.11,12.6678146213981,-7.78316398899591
"25",27,2.999,2063,8.921,6.23447071137298,-10.216267312744
"26",28,2.294,1117,3.589,-6.42973562432005,-10.6407393069114
"27",29,2.187,551,2.067,0.861491587044564,-12.2838702240948
"28",30,1.763,65,0.323,7.91613058981601,-12.412724619165
"29",31,2.004,500,1.419,-4.25508446602683,-13.492661585765
