"","treeID","Z","npoints","convhull_area","X","Y"
"1",1,2.991,238,0.609,-7.36805166543763,12.0742702485497
"2",2,2.708,32,0.781,1.02809405638765,11.8331809754895
"3",3,2.438,388,2.64,-4.76560599907182,11.4354617621524
"4",4,2.332,12,0.021,10.4299800797776,10.6478082920343
"5",5,2.338,6,0.002,0.587345191040843,10.3710882740448
"6",6,2.998,2256,6.155,9.36016533070748,8.52833940035825
"7",7,2.997,30911,9.11,1.82799173775303,4.27202088195993
"8",8,2.999,712576,8.545,0.252166578026183,1.3527285014449
"9",9,2.842,178,1.012,13.5690261976591,0.376064169272924
"10",10,2.999,109987,9.481,-3.72370967097996,0.821484561396052
"11",11,2.999,183903,9.153,-1.15715746698956,-2.18064358644209
"12",12,2.999,79458,9.538,3.27884124471034,-2.15104058658464
"13",13,2.838,459,1.224,9.06160865936325,-2.46640851079421
"14",14,2.522,34,0.453,14.1163377046777,-2.9399909442568
"15",15,2.999,2759,5.534,6.63569308431627,-4.28662200706067
"16",16,2.983,1372,5.188,-9.90261139641406,-5.38904709869231
"17",17,2.994,12239,7.906,1.27708121825036,-6.58869039969281
"18",18,2.999,7544,8.503,7.1921258670557,-6.89068621904057
"19",19,1.658,101,0.25,-11.0330724945331,-9.20831435219055
"20",20,2.999,1873,8.072,6.21621121201493,-11.0931431560339
"21",21,2.073,798,1.534,-1.37116246135364,-11.7609051997278
"22",22,2.99,636,3.603,4.44781475318667,-12.301353255334
