"","treeID","Z","npoints","convhull_area","X","Y"
"1",1,2.995,1138,7.248,6.23885177680467,12.3145138425031
"2",2,2.995,294,1.436,9.30386319212722,11.3045457727992
"3",3,1.829,952,4.991,-0.225795596927593,11.6764844500374
"4",4,2.303,288,1.373,-5.40705399351171,11.3268841328779
"5",5,2.965,284,1.131,10.9482844797814,9.68835561608104
"6",6,2.609,221,1.365,-9.7684795028929,9.55880213792592
"7",7,2.913,29,0.065,-13.2324642884719,6.79383192288884
"8",8,2.954,1118,4.573,-2.23706663084238,7.25341684331903
"9",9,1.844,2052,2.096,0.213902508464235,7.23405317760621
"10",10,2.896,1729,4.03,8.77815565942655,6.81099048953445
"11",11,2.134,269,1.179,-13.4623540060761,5.20723262145323
"12",12,2.998,32026,8.776,-3.44109454472842,3.77150026412908
"13",13,2.999,31864,5.42,-1.21331692236044,3.23878023973738
"14",14,2.879,81955,9.876,3.20491955513506,1.76423933357742
"15",15,2.956,152,0.515,12.4069737564001,1.04598312458331
"16",16,2.406,2271,2.585,6.66734770903306,1.2294223084664
"17",17,1.643,581,2.043,-10.7151318239053,0.753498044680226
"18",18,2.725,2516,4.372,11.4178910062544,0.245732185883883
"19",19,1.644,124,0.663,-12.3531005433151,0.146793011735195
"20",20,1.853,62588,1.991,-2.17882044732136,-0.19461036233318
"21",21,2.452,1982,6.04,-7.26311086565793,-1.23705678975715
"22",22,2.387,5632,2.223,4.25031103327089,-2.24357189932898
"23",23,2.998,2063,5.554,12.8727551276175,-2.95082267727217
"24",24,2.999,129,1.055,-13.6652113648052,-4.10657451444135
"25",25,2.133,5474,5.265,-5.7409453814612,-3.73346528538982
"26",26,1.739,5673,2.217,-2.75106715694335,-3.74463824033348
"27",27,2.997,1888,3.992,-8.6031047739212,-5.6420397775063
"28",28,2.995,8224,5.207,0.247923824604877,-5.69336603604631
"29",29,2.221,1674,2.15,7.095316096271,-7.33047566171231
"30",30,1.903,945,2.64,8.84591506658463,-7.80746409331778
"31",31,1.405,382,1.283,-11.2188478804855,-8.51580706275436
"32",32,2.994,95,0.524,3.08575296778812,-9.84692444698958
"33",34,2.999,1626,6.622,-7.21980308282863,-11.7025483488983
"34",35,2.4,295,0.722,-1.13068379936594,-10.7543229765401
"35",36,2.274,100,0.304,3.31868936793913,-11.020173527442
"36",38,2.993,101,0.224,-3.51491266947568,-12.8231726645011
