"","treeID","Z","npoints","convhull_area","X","Y"
"1",1,2.999,305,0.378,-1.41346072480227,11.5691910960276
"2",2,2.989,110,0.018,1.63581264919819,10.4042353001751
"3",3,2.992,331,0.634,1.07139468717076,10.01366401485
"4",4,2.99,610,1.738,7.77917513344951,8.15161569684773
"5",5,2.999,34506,7.613,-0.858332522432926,4.15115404360144
"6",6,2.999,145414,8.124,1.24324467884631,2.65491635764589
"7",7,2.996,2495,6.14,11.09142405564,2.29571401356693
"8",8,2.998,2528,4.269,-9.13105396824244,1.85531343395395
"9",9,2.581,3150,1.854,6.17200366324763,-1.70321842223012
"10",10,2.999,126044,5.324,-0.194195434388105,-2.70510232727859
"11",11,2.999,1996,4.535,12.0113896635358,-5.83569305549829
"12",12,2.998,1074,3.776,10.9384471856198,-7.29154377024492
"13",13,2.996,1003,3.05,0.636549163430323,-9.92044168153355
"14",14,2.997,1731,5.249,-1.55152930955259,-10.364508625068
"15",15,2.999,159,2.875,1.91691217952675,-11.3077200918153
