"","treeID","Z","npoints","convhull_area","X","Y"
"1",1,0.887,463,1.448,1.78767548676094,12.2531794365697
"2",5,0.585,212,0.235,3.74723460047593,6.74834441524543
"3",7,0.377,229,0.132,-0.279813514462283,5.68295461169156
"4",10,0.683,1420,1.459,-7.25562195096589,3.78522319913504
"5",11,1.208,24495,1.647,-0.756706933322326,2.74838241030541
"6",12,0.396,225,0.141,4.75839077386756,2.6970955234465
"7",13,1.14,1291,1.37,9.70127319641386,1.16258820161433
"8",15,0.548,143,0.122,14.2333879377671,0.765355938094167
"9",17,0.465,251,0.159,6.22001247972476,0.243947862320658
"10",21,1.126,129,0.532,-6.54913323969773,-3.49908211904561
"11",26,0.507,176,0.209,8.7237128247307,-5.73630345922476
