"","treeID","Z","npoints","convhull_area","X","Y"
"1",7,0.478,113,0.176,2.25555112733674,9.21569605586271
"2",9,0.47,109,0.208,-1.25795972544163,6.74881807375423
"3",11,1.865,814,1.05,8.1713150013542,6.8665083650609
"4",12,0.507,206,0.162,-6.75202063831629,6.2757773353613
"5",13,0.488,104,0.147,7.73314543428861,5.29995277642852
"6",14,0.414,910,0.227,-1.2670693572516,4.24321107109058
"7",15,0.062,133,0.233,6.24929600243296,4.25480541047246
"8",16,0.357,297,0.215,-4.25151995394529,3.756548317208
"9",17,0.45,160,0.12,8.77766017538387,3.75239672801636
"10",21,0.487,1636,0.244,-2.25143420626363,2.24730894393781
"11",22,0.393,169,0.198,-6.77752226590316,1.23313571148668
"12",23,0.176,8105,0.241,1.24228439127132,0.75563313307092
"13",25,0.464,717,0.245,5.25060675939309,0.247914930339668
"14",27,0.576,1631,0.243,-3.75515439585826,-0.254219301009826
"15",30,1.054,9849,1.713,-2.25099267566869,-2.24587192137345
