"","treeID","Z","npoints","convhull_area","X","Y"
"1",24,0.622,573,1.072,9.20310787784669,3.15018777421631
"2",28,0.513,4948,0.827,2.43843616389758,2.4379230489667
"3",29,1.945,4762,3.373,-7.68182175471785,0.273528096987883
"4",30,0.787,3988,0.24,2.74463577278515,0.242555614202354
"5",31,0.517,143,0.085,8.60753828100706,0.249240747803196
"6",34,0.215,149,0.203,6.74358460436418,-0.71694841122171
"7",37,0.257,3056,0.243,0.753916599331238,-3.247755182772
"8",39,1.632,1067,2.063,-9.25444392517325,-4.73207259629404
"9",45,0.118,210,0.205,-0.26048839176492,-6.2754636990513
"10",47,1.103,616,1.014,6.5768891213052,-7.21153753553651
