"","treeID","Z","npoints","convhull_area","X","Y"
"1",4,0.258,165,0.226,-1.75424625348378,10.2558391479442
"2",6,1.128,126,0.055,6.88148535438856,9.3754518382674
"3",8,0.49,149,0.164,8.24380698876295,7.76779577606253
"4",9,1.324,486,1.013,-5.27128685095291,7.05870456577783
"5",11,0.624,189,0.223,0.252296387280857,6.73541796793717
"6",14,0.34,995,1.603,6.22123012221998,4.74502307552149
"7",15,0.524,266,0.212,-5.73830724557544,3.77851792706298
"8",16,0.453,1431,1.138,4.2350699799012,3.90746045857242
"9",17,0.723,789,1.398,8.26656221829525,3.23125542757117
"10",19,0.552,1934,0.236,-1.24089936719185,2.75641395793567
"11",20,0.46,4535,0.233,-0.260268630773724,2.76429788028688
"12",21,0.732,1015,0.216,-5.23331083599451,1.27966828188396
"13",22,0.535,113,0.106,7.74112294136751,1.34431844732395
"14",23,1.841,664,1.503,13.8238879838892,1.11244778815379
"15",24,1.018,912,0.224,-8.25726317298854,0.258164750067413
"16",25,0.365,746,0.208,-3.71922706487476,0.227487202057419
"17",26,0.517,5733,0.248,-2.25029711616177,0.250463914628462
"18",28,0.407,663,0.229,-5.7609915566499,-0.238996668936854
"19",29,1.119,758,1.134,-12.6881209318032,-1.21829629152874
"20",30,0.78,13407,0.247,-0.249268523346254,-1.24825322706029
"21",32,1.101,777,1.313,-9.77956486950079,-1.73510376230625
"22",33,0.689,638,0.215,-7.76657246516392,-1.75629386932901
"23",35,0.11,454,0.218,-5.25287840617911,-2.74533881092549
"24",38,0.651,344,0.178,-9.70692669750703,-3.75158942814262
"25",39,1.832,2220,2.146,10.7686784405461,-4.24778416635545
"26",41,0.417,131,0.126,-8.23207257553418,-5.25116275671609
"27",44,0.55,180,0.216,-4.27221163019372,-6.26542947535359
"28",49,0.479,265,0.202,-4.27094868880094,-7.77842574384934
"29",52,1.035,806,0.718,-6.25624249578603,-10.3071210382097
