"","treeID","Z","npoints","convhull_area","X","Y"
"1",5,0.411,117,0.192,-3.74917528333503,8.23964796616398
"2",8,0.377,624,0.203,1.73806746755618,6.78687551501873
"3",12,0.617,401,0.22,-5.26358628530788,3.76721881802735
"4",15,0.598,2422,0.243,-1.75316035834297,2.74723127844577
"5",16,0.499,353,0.221,6.76836817648909,2.73900361201537
"6",18,0.534,252,0.221,-6.7452192642872,1.74599907083734
"7",20,0.885,46385,1.573,-0.775502481551695,1.27377915700047
"8",22,0.891,3203,1.57,4.21325060786488,0.245137329794117
"9",23,0.698,394,0.724,9.91298313154974,0.422419968920238
"10",24,0.375,365,0.215,12.2544321620684,0.222480610800363
"11",26,0.31,3502,0.246,-2.25244844701032,-0.747046124699078
"12",27,0.14,816,0.241,-4.7549048081546,-1.24757259756566
"13",33,0.844,369,0.218,-2.74656698831817,-4.25427320513114
"14",35,0.778,212,0.203,-5.76376851783351,-5.7281937519009
"15",38,0.065,147,0.218,-3.77068365303674,-7.76330483106525
