"","treeID","Z","npoints","convhull_area","X","Y"
"1",4,0.401,222,0.206,2.25856528822725,8.2324302715216
"2",5,0.85,541,0.208,5.26661931612237,8.25802481546826
"3",6,0.74,479,0.203,-1.24079679487021,7.28235132799556
"4",7,0.292,361,0.241,1.24619175690199,6.25219815600508
"5",8,0.414,172,0.228,-6.75162956691398,5.26551469116033
"6",12,0.463,1594,0.79,1.92501542570578,4.57135370938592
"7",14,0.321,324,0.215,-4.26906804859961,4.24435519881092
"8",17,0.417,103,0.177,-6.27662156787272,3.71657296713913
"9",19,1.964,211,1.539,11.5574162042996,3.07557898208117
"10",21,0.381,333,0.234,-5.24999176076786,2.25152547967962
"11",26,0.178,125,0.168,-5.23722801148129,1.20087052002131
"12",31,0.722,787,0.225,-9.26601722236909,-0.249632641047115
"13",32,0.588,1587,0.212,-4.24647678330322,-0.254999414258553
"14",33,0.936,729,0.965,9.11418857649279,-0.717285708193461
"15",35,1.457,2931,2.209,6.24415143637414,-1.24073477929054
"16",38,0.514,1470,1.568,-6.22225049340682,-2.24402561579361
"17",40,0.699,109,0.168,-12.7833541438775,-3.73858650245552
"18",43,0.564,224,0.645,13.7242386137855,-4.76012584087353
"19",45,0.903,247,0.173,10.204307587927,-5.2277046149754
"20",48,1.027,654,1.068,8.61138380121935,-6.66252899719582
"21",49,0.679,347,0.493,0.835954742928646,-7.30970109171545
"22",51,0.657,370,0.2,6.7596669252225,-7.25582369817972
"23",56,1.28,1514,1.244,0.325226453465589,-9.25392274080073
"24",57,0.663,159,0.22,4.74283363677484,-9.2701959300198
"25",58,0.585,274,0.19,6.78998870543912,-9.77786141011841
