"","treeID","Z","npoints","convhull_area","X","Y"
"1",5,1.807,583,0.793,-8.32542659450699,11.5279780725867
"2",9,0.419,262,0.164,-6.79005394990366,9.27041361863517
"3",10,1.989,2373,2.212,-5.25499840640891,7.74538365085713
"4",14,0.43,563,0.214,-1.27222924872884,7.26897212746401
"5",22,0.371,1027,0.171,3.19307334812659,3.23231186269679
"6",23,0.296,385,0.229,5.24411555862515,3.25332637865893
"7",25,0.589,214,0.197,-9.28663891164771,2.23296015792643
"8",26,0.312,3209,0.245,0.751888744609073,2.24747165071762
"9",27,0.309,1134,0.22,3.73172176067695,2.23009965735102
"10",28,0.468,10292,0.837,-2.05444719387659,1.55465033774802
"11",29,0.407,245,0.19,5.72095375677498,0.777846059348376
"12",32,0.271,11594,0.206,-1.28675308330768,-0.731661179934282
"13",33,0.147,5104,0.249,1.74973005704591,-1.24952980806469
"14",37,0.364,108,0.189,8.26749034527554,-4.75083684751183
"15",40,0.39,368,0.158,6.73875990675991,-6.77365961364742
