"","treeID","Z","npoints","convhull_area","X","Y"
"1",10,0.379,290,0.177,-1.72335127640969,9.74816120466748
"2",13,0.743,149,0.21,10.7258716843062,9.24863736403284
"3",17,0.24,775,0.216,-0.24050083683169,3.76449382162385
"4",18,0.359,787,0.241,3.74815281256691,2.24683527933044
"5",19,0.571,200,0.18,8.74755737759696,2.29786336360168
"6",20,0.31,5147,0.241,-0.253514274602612,1.74838963389404
"7",22,0.298,349,0.206,5.71785255855137,1.25226883033482
"8",23,0.51,9972,0.238,-1.24930946147596,0.744519795901528
"9",25,0.237,640,0.179,-4.25988839528263,0.263832132556113
"10",26,0.164,475,0.028,-0.902597522888298,-0.39555715382007
"11",29,0.345,1033,0.241,2.75113753244865,-2.74571373053946
"12",30,0.502,4422,0.196,-1.25941418960182,-3.26181341077328
"13",31,0.308,114,0.152,5.21735986928405,-3.19192419065624
"14",33,0.482,306,0.229,-4.7411165187998,-3.74430625211447
"15",34,0.454,544,0.176,4.2576274142047,-4.31095515868962
"16",36,0.147,580,0.206,0.265424995275407,-4.74820998754646
"17",38,0.513,772,0.22,2.23126288701192,-6.22914923143131
"18",40,0.799,339,0.226,-0.252594370936609,-7.26124870568702
"19",41,0.439,271,0.137,-6.72596581492762,-7.71709124125311
"20",42,0.336,117,0.187,-4.7695235278207,-7.73490417477886
"21",43,0.514,135,0.162,6.25328199727177,-7.74126565052892
"22",46,0.402,138,0.152,-2.79486725529183,-11.2973725192326
