"","treeID","Z","npoints","convhull_area","X","Y"
"1",1,0.845,106,0.174,-2.7379196309076,12.733862954621
"2",4,0.969,302,0.216,8.74283317229901,7.74047661835637
"3",5,0.423,307,0.197,-3.22701998987532,7.2396056777894
"4",8,1.318,4602,1.418,-2.20718542877179,4.23302052663846
"5",9,0.255,111,0.173,11.770840719002,4.25169589561037
"6",10,1.335,1835,1.389,5.19841423580564,3.70998566009174
"7",13,0.754,3347,0.244,-2.25389899615907,2.25310922199763
"8",14,0.131,655,0.187,-5.29302015149771,1.2233648984794
"9",15,1.555,1703,1.964,-12.7456762692839,0.749924628957007
"10",16,1.157,126747,1.945,-0.730605244912623,-1.24822077899039
"11",17,1.733,9159,2.222,-6.74311093652741,-1.7445083511786
"12",21,1.169,41070,2.153,0.224834568874185,-3.25783352288665
"13",23,1.682,4711,2.098,-2.7367569584054,-4.71254824616493
"14",26,1.628,2863,2.146,-1.2566906075649,-5.73425742810229
"15",27,0.428,283,0.244,2.25076432603799,-5.74830501454014
"16",31,1.085,922,2.041,8.82670692042551,-7.03926938506352
"17",36,1.256,636,1.15,1.24520185344955,-9.77559576648849
