"","treeID","Z","npoints","convhull_area","X","Y"
"1",7,0.934,506,0.764,-2.68024273238214,10.5873348433092
"2",9,0.89,2238,2.107,1.74116977425087,9.2282956490499
"3",11,0.534,382,1.25,5.72653463746892,8.75092568725327
"4",16,1.124,696,1.247,-10.8783112213595,5.28976056643203
"5",22,0.338,205,0.185,-13.2528551961184,2.30722011648032
"6",24,0.678,380,0.211,-11.7280909870167,0.750229513812425
"7",29,1.147,774,0.992,9.35662277465147,-1.79193232601637
"8",31,1.157,334,1.377,10.7234311806294,-2.29399658342649
"9",33,0.472,184,0.151,7.28238440030746,-3.18534985937393
"10",34,0.852,608,0.855,-6.04979294579471,-4.62710465102901
"11",35,0.358,615,0.221,-3.25372205868389,-4.2447366196249
"12",39,1.612,1046,1.041,-7.65465918204356,-7.42863585125504
