"","treeID","Z","npoints","convhull_area","X","Y"
"1",2,0.996,424,0.207,2.27048839709264,11.7273236263206
"2",5,1.303,2332,2.174,-4.76330553781154,10.7532369909669
"3",7,1.548,2094,1.901,-1.22491502631153,9.77842434418457
"4",10,0.647,178,0.133,-11.7211685459658,7.76618724129901
"5",12,1.092,2040,1.534,0.235353492276907,6.73447472161956
"6",17,0.397,506,0.215,2.73433202539452,5.24422302065518
"7",19,0.417,1131,0.242,-2.74539436990919,3.75374169429829
"8",20,0.39,325,0.191,5.73978014381037,3.76943574874425
"9",22,0.311,2850,0.212,-0.256550283775404,3.27848468650304
"10",23,0.411,443,0.208,8.26590322990966,3.22219424497842
"11",25,0.572,817,0.199,7.79065998840166,2.2391679563956
"12",26,0.721,5003,0.245,-3.25221226986273,1.75374323755598
"13",27,0.362,568,0.223,5.26481022294725,1.244768924523
"14",28,0.35,178,0.188,-12.2880402112853,0.728265136675432
"15",30,0.3,1430,0.233,2.75811093307822,0.735937806463237
"16",31,0.366,221,0.151,9.80935753886954,0.679956745706282
"17",39,0.452,1747,0.238,2.75033003411037,-2.74411814866141
"18",42,0.647,582,0.969,-9.9734379652838,-4.24931140241599
"19",43,0.841,1237,1.063,-7.2536083055679,-4.22506806320722
"20",44,0.649,392,0.133,-4.72743097358116,-4.16221408302706
"21",45,0.099,176,0.082,-2.82205975094277,-4.13052222853108
"22",46,0.547,417,0.094,-1.74350700968631,-4.11094764951568
"23",47,0.618,964,0.24,3.25130117934374,-5.2525774943642
"24",49,0.319,506,0.197,-0.745436112836242,-6.78879336366747
"25",54,0.367,113,0.127,9.24624893043228,-11.1391741824418
"26",55,0.907,415,1.138,-5.38804413821064,-11.7310725174197
