"","treeID","Z","npoints","convhull_area","X","Y"
"1",3,0.745,114,0.214,4.7501923081418,11.2440043966164
"2",5,1.071,242,0.772,1.92917901330961,10.7606134966953
"3",9,0.329,114,0.192,-5.23647363339469,9.26144683748473
"4",12,0.707,311,0.235,-4.75164879640268,8.25359107692526
"5",13,0.946,671,1.366,2.72288260265352,8.21131634068871
"6",15,1.603,2729,2.129,4.72285389372941,7.2295063537418
"7",30,0.791,49916,1.54,-0.755770610807843,-1.28205766500988
"8",31,0.345,4158,0.246,1.75139464022973,-1.75158399510227
"9",32,0.606,447,0.202,9.28906297070559,-2.2687114890395
"10",39,0.444,247,0.066,6.152872626658,-5.28910029117361
"11",45,0.419,497,0.236,3.74767143187494,-7.2442359782742
"12",54,1.516,427,1.268,-1.63049926097629,-12.4773541512265
